calendar_age, ci_lower, mean, ci_upper
1.1328024000e+04, 1.3737352963e-04, 3.5473922621e-04, 6.1318127256e-04
1.1337528000e+04, 1.0343342471e-04, 3.1389245050e-04, 5.5085674958e-04
1.1347032000e+04, 7.8911208569e-05, 2.7684322504e-04, 4.9639533919e-04
1.1356536000e+04, 5.7135698211e-05, 2.4399066570e-04, 4.5210194502e-04
1.1366040000e+04, 4.1881295779e-05, 2.1537875933e-04, 4.1411040962e-04
1.1375544000e+04, 3.1679042073e-05, 1.9081123675e-04, 3.8311923429e-04
1.1385048000e+04, 2.4208500981e-05, 1.6994787682e-04, 3.5508186953e-04
1.1394552000e+04, 1.8883842416e-05, 1.5237837977e-04, 3.2855030177e-04
1.1404056000e+04, 1.4974540149e-05, 1.3767453290e-04, 3.0859878513e-04
1.1413560000e+04, 1.1832388524e-05, 1.2542382097e-04, 2.8764874827e-04
1.1423064000e+04, 9.5042551706e-06, 1.1524860482e-04, 2.7123449478e-04
1.1432568000e+04, 7.8579735462e-06, 1.0681498925e-04, 2.5508267377e-04
1.1442072000e+04, 6.7580906555e-06, 9.9834928582e-05, 2.4136906942e-04
1.1451576000e+04, 5.8086204261e-06, 9.4064308570e-05, 2.3043735996e-04
1.1461080000e+04, 4.8736074112e-06, 8.9298935238e-05, 2.2121304720e-04
1.1470584000e+04, 4.1544663211e-06, 8.5369687202e-05, 2.1360682970e-04
1.1480088000e+04, 3.5379132555e-06, 8.2137590510e-05, 2.0367099465e-04
1.1489592000e+04, 3.2616800773e-06, 7.9489238645e-05, 1.9534211277e-04
1.1499096000e+04, 2.9886975114e-06, 7.7332762873e-05, 1.8761804308e-04
1.1508600000e+04, 2.7294521746e-06, 7.5594418332e-05, 1.8098107567e-04
1.1518104000e+04, 2.4792001333e-06, 7.4215761876e-05, 1.7454629328e-04
1.1527608000e+04, 2.4208821138e-06, 7.3151347707e-05, 1.6889013308e-04
1.1537112000e+04, 2.3485741230e-06, 7.2366853015e-05, 1.6542340411e-04
1.1546616000e+04, 2.2853927309e-06, 7.1837562421e-05, 1.6076041639e-04
1.1556120000e+04, 2.1962876892e-06, 7.1547172693e-05, 1.5841648147e-04
1.1565624000e+04, 2.1967350737e-06, 7.1486908674e-05, 1.5544154438e-04
1.1575128000e+04, 2.2171399678e-06, 7.1654952376e-05, 1.5326873889e-04
1.1584632000e+04, 2.3544909854e-06, 7.2056175679e-05, 1.5071297616e-04
1.1594136000e+04, 2.4932547134e-06, 7.2702140628e-05, 1.5027358834e-04
1.1603640000e+04, 2.5864257246e-06, 7.3611302180e-05, 1.5031486950e-04
1.1613144000e+04, 2.9027000216e-06, 7.4809325145e-05, 1.4907321665e-04
1.1622648000e+04, 3.2811036338e-06, 7.6329410906e-05, 1.5023845228e-04
1.1632152000e+04, 3.7762076969e-06, 7.8212513920e-05, 1.5372006216e-04
1.1641656000e+04, 4.3788473265e-06, 8.0507302792e-05, 1.5806678072e-04
1.1651160000e+04, 5.2553677522e-06, 8.3269673705e-05, 1.6472999367e-04
1.1660664000e+04, 6.5541893871e-06, 8.6561538965e-05, 1.7446635560e-04
1.1670168000e+04, 8.4217957730e-06, 9.0448472008e-05, 1.8880411705e-04
1.1679672000e+04, 1.0592948278e-05, 9.4995588388e-05, 2.0957251619e-04
1.1689176000e+04, 1.4288647761e-05, 1.0026082996e-04, 2.3267350657e-04
1.1698680000e+04, 1.9905747973e-05, 1.0628474432e-04, 2.5302725360e-04
1.1708184000e+04, 2.7017002850e-05, 1.1307616588e-04, 2.8041909878e-04
1.1717688000e+04, 3.5691889214e-05, 1.2059418756e-04, 3.1202801748e-04
1.1727192000e+04, 4.4300226131e-05, 1.2872858256e-04, 3.4280731655e-04
1.1736696000e+04, 5.2303214401e-05, 1.3728309169e-04, 3.7630414031e-04
1.1746200000e+04, 5.8071303797e-05, 1.4596782576e-04, 4.1002086584e-04
1.1755704000e+04, 6.2038581186e-05, 1.5440711280e-04, 4.3744925155e-04
1.1765208000e+04, 6.5012404001e-05, 1.6216642138e-04, 4.6684640838e-04
1.1774712000e+04, 6.6025831208e-05, 1.6879677014e-04, 5.0074053639e-04
1.1784216000e+04, 6.6757450417e-05, 1.7388917281e-04, 5.1436288182e-04
1.1793720000e+04, 6.7322764847e-05, 1.7712779216e-04, 5.2413866951e-04
1.1803224000e+04, 6.7872953177e-05, 1.7833034315e-04, 5.2074654545e-04
1.1812728000e+04, 6.8061646627e-05, 1.7746776829e-04, 5.1853097516e-04
1.1822232000e+04, 6.8088213192e-05, 1.7466063718e-04, 5.0480018494e-04
1.1831736000e+04, 6.7516425582e-05, 1.7015504954e-04, 4.7612011357e-04
1.1841240000e+04, 6.5951000148e-05, 1.6428458760e-04, 4.5014025669e-04
1.1850744000e+04, 6.4830119403e-05, 1.5742648945e-04, 4.2840183702e-04
1.1860248000e+04, 6.2629120095e-05, 1.4995983701e-04, 3.9954880359e-04
1.1869752000e+04, 5.8205340807e-05, 1.4223171209e-04, 3.7158503736e-04
1.1879256000e+04, 5.2398104150e-05, 1.3453465681e-04, 3.4574942740e-04
1.1888760000e+04, 4.1482167577e-05, 1.2709604126e-04, 3.1937068677e-04
1.1898264000e+04, 3.3077323877e-05, 1.2007766865e-04, 2.9588977788e-04
1.1907768000e+04, 2.5424643672e-05, 1.1358255667e-04, 2.7304332972e-04
1.1917272000e+04, 1.9576435270e-05, 1.0766548551e-04, 2.5232812447e-04
1.1926776000e+04, 1.4938882478e-05, 1.0234443226e-04, 2.3500892152e-04
1.1936280000e+04, 1.1389524989e-05, 9.7611012106e-05, 2.1718617103e-04
1.1945784000e+04, 9.1913779808e-06, 9.3439069368e-05, 1.9972458775e-04
1.1955288000e+04, 7.9228847382e-06, 8.9791307017e-05, 1.8922243276e-04
1.1964792000e+04, 6.8637712238e-06, 8.6624226906e-05, 1.7808588466e-04
1.1974296000e+04, 6.1190195162e-06, 8.3891751499e-05, 1.6406601954e-04
1.1983800000e+04, 5.3033037240e-06, 8.1547842349e-05, 1.5172484239e-04
1.1993304000e+04, 5.2162275218e-06, 7.9548332752e-05, 1.4326323500e-04
1.2002808000e+04, 4.9025118722e-06, 7.7852114248e-05, 1.3753706171e-04
1.2012312000e+04, 4.6259651830e-06, 7.6421777685e-05, 1.3421005977e-04
1.2021816000e+04, 4.5058376259e-06, 7.5223802127e-05, 1.3215315342e-04
1.2031320000e+04, 4.5640428156e-06, 7.4228394274e-05, 1.3079311391e-04
1.2040824000e+04, 4.5493586958e-06, 7.3409097399e-05, 1.2951251212e-04
1.2050328000e+04, 4.4519025716e-06, 7.2742305381e-05, 1.2871868115e-04
1.2059832000e+04, 4.6357094689e-06, 7.2206823989e-05, 1.2809377957e-04
1.2069336000e+04, 4.8776687211e-06, 7.1783601109e-05, 1.2721100353e-04
1.2078840000e+04, 5.1445193447e-06, 7.1455687262e-05, 1.2685580559e-04
1.2088344000e+04, 5.4914346933e-06, 7.1208394537e-05, 1.2635448106e-04
1.2097848000e+04, 5.7946438093e-06, 7.1029530274e-05, 1.2586394885e-04
1.2107352000e+04, 6.1131462437e-06, 7.0909538268e-05, 1.2576286680e-04
1.2116856000e+04, 6.4085415796e-06, 7.0841414478e-05, 1.2532104189e-04
1.2126360000e+04, 6.6831888301e-06, 7.0820364393e-05, 1.2480281893e-04
1.2135864000e+04, 6.8390168668e-06, 7.0843283829e-05, 1.2431484577e-04
1.2145368000e+04, 7.3594529213e-06, 7.0908213471e-05, 1.2385015319e-04
1.2154872000e+04, 7.7959881341e-06, 7.1013908043e-05, 1.2376538172e-04
1.2164376000e+04, 8.2928218371e-06, 7.1159587975e-05, 1.2367054961e-04
1.2173880000e+04, 8.9358501269e-06, 7.1344852563e-05, 1.2345697263e-04
1.2183384000e+04, 9.4062908624e-06, 7.1569676843e-05, 1.2318598088e-04
1.2192888000e+04, 9.7085375761e-06, 7.1834410160e-05, 1.2274216831e-04
1.2202392000e+04, 1.0429242845e-05, 7.2139730612e-05, 1.2234652220e-04
1.2211896000e+04, 1.1201503431e-05, 7.2486556009e-05, 1.2206553293e-04
1.2221400000e+04, 1.1989239898e-05, 7.2875942293e-05, 1.2191215684e-04
1.2230904000e+04, 1.2857191836e-05, 7.3309004719e-05, 1.2175034774e-04
1.2240408000e+04, 1.3684428298e-05, 7.3786881853e-05, 1.2135311523e-04
1.2249912000e+04, 1.4547297731e-05, 7.4310741716e-05, 1.2130744099e-04
1.2259416000e+04, 1.5613023064e-05, 7.4881814782e-05, 1.2104832545e-04
1.2268920000e+04, 1.6719032953e-05, 7.5501435019e-05, 1.2084981110e-04
1.2278424000e+04, 1.7370989263e-05, 7.6171075618e-05, 1.2093859150e-04
1.2287928000e+04, 1.8869258784e-05, 7.6892374681e-05, 1.2082043509e-04
1.2297432000e+04, 2.0150851463e-05, 7.7667151403e-05, 1.2083728728e-04
1.2306936000e+04, 2.1549160602e-05, 7.8497410396e-05, 1.2102051471e-04
1.2316440000e+04, 2.2747405223e-05, 7.9385321087e-05, 1.2136372610e-04
1.2325944000e+04, 2.4008176057e-05, 8.0333148762e-05, 1.2173304641e-04
1.2335448000e+04, 2.6057907949e-05, 8.1343119765e-05, 1.2222514639e-04
1.2344952000e+04, 2.7440089788e-05, 8.2417239200e-05, 1.2278296456e-04
1.2354456000e+04, 2.8902176211e-05, 8.3557139061e-05, 1.2366800670e-04
1.2363960000e+04, 3.1065181207e-05, 8.4764080303e-05, 1.2521006360e-04
1.2373464000e+04, 3.3287846881e-05, 8.6039211098e-05, 1.2711149464e-04
1.2382968000e+04, 3.5020615003e-05, 8.7384072476e-05, 1.2862274154e-04
1.2392472000e+04, 3.7219190199e-05, 8.8801189601e-05, 1.3155477490e-04
1.2401976000e+04, 3.9537065941e-05, 9.0294496253e-05, 1.3513306768e-04
1.2411480000e+04, 4.1875453685e-05, 9.1869395853e-05, 1.3906648525e-04
1.2420984000e+04, 4.3677762737e-05, 9.3532448551e-05, 1.4307882505e-04
1.2430488000e+04, 4.5509142667e-05, 9.5290872357e-05, 1.4673333544e-04
1.2439992000e+04, 4.7292695903e-05, 9.7152125844e-05, 1.5074105009e-04
1.2449496000e+04, 4.9570889153e-05, 9.9123759263e-05, 1.5534994564e-04
1.2459000000e+04, 5.1941553735e-05, 1.0121355255e-04, 1.5971204620e-04
1.2468504000e+04, 5.4306817458e-05, 1.0342982034e-04, 1.6482224545e-04
1.2478008000e+04, 5.6984372587e-05, 1.0578172716e-04, 1.6994238607e-04
1.2487512000e+04, 5.9443693830e-05, 1.0827950966e-04, 1.7448182780e-04
1.2497016000e+04, 6.2449783608e-05, 1.1093458728e-04, 1.7997642124e-04
1.2506520000e+04, 6.4467166395e-05, 1.1375960132e-04, 1.8435148565e-04
1.2516024000e+04, 6.7721086921e-05, 1.1676843605e-04, 1.8959796034e-04
1.2525528000e+04, 7.0286462827e-05, 1.1997625441e-04, 1.9542451964e-04
1.2535032000e+04, 7.2210997466e-05, 1.2339954891e-04, 2.0094354665e-04
1.2544536000e+04, 7.4398205935e-05, 1.2705618302e-04, 2.0666257877e-04
1.2554040000e+04, 7.6603449968e-05, 1.3096538842e-04, 2.1332260462e-04
1.2563544000e+04, 7.8855597261e-05, 1.3514768663e-04, 2.1969390293e-04
1.2573048000e+04, 8.0744505333e-05, 1.3962471504e-04, 2.2641258357e-04
1.2582552000e+04, 8.2427209289e-05, 1.4441894844e-04, 2.3239153705e-04
1.2592056000e+04, 8.4294723590e-05, 1.4955331208e-04, 2.3935706420e-04
1.2601560000e+04, 8.6488829166e-05, 1.5505067623e-04, 2.4614018133e-04
1.2611064000e+04, 8.8621415268e-05, 1.6093320337e-04, 2.5239044928e-04
1.2620568000e+04, 9.0504592184e-05, 1.6722148811e-04, 2.5939385827e-04
1.2630072000e+04, 9.3087207404e-05, 1.7393339114e-04, 2.6812828430e-04
1.2639576000e+04, 9.5944762425e-05, 1.8108242738e-04, 2.7766089048e-04
1.2649080000e+04, 9.9620773468e-05, 1.8867553779e-04, 2.8589621637e-04
1.2658584000e+04, 1.0455522847e-04, 1.9671006979e-04, 2.9613563639e-04
1.2668088000e+04, 1.1056251314e-04, 2.0516983289e-04, 3.0709520704e-04
1.2677592000e+04, 1.1645983661e-04, 2.1402020546e-04, 3.2008301540e-04
1.2687096000e+04, 1.2493237121e-04, 2.2320246565e-04, 3.3475961129e-04
1.2696600000e+04, 1.3412287700e-04, 2.3262781566e-04, 3.5084842473e-04
1.2706104000e+04, 1.4265608698e-04, 2.4217196238e-04, 3.6935370311e-04
1.2715608000e+04, 1.5114160450e-04, 2.5167155894e-04, 3.8543957510e-04
1.2725112000e+04, 1.5820599835e-04, 2.6092417142e-04, 4.0755419806e-04
1.2734616000e+04, 1.6462883188e-04, 2.6969347921e-04, 4.2510535674e-04
1.2744120000e+04, 1.7000567964e-04, 2.7772086713e-04, 4.4752219797e-04
1.2753624000e+04, 1.7485817328e-04, 2.8474327651e-04, 4.6276869598e-04
1.2763128000e+04, 1.7715820622e-04, 2.9051535084e-04, 4.7619949116e-04
1.2772632000e+04, 1.7958121085e-04, 2.9483217593e-04, 4.8670475864e-04
1.2782136000e+04, 1.8099539644e-04, 2.9754811890e-04, 4.9147829163e-04
1.2791640000e+04, 1.8220187399e-04, 2.9858798394e-04, 4.9090584693e-04
1.2801144000e+04, 1.8191698791e-04, 2.9794878083e-04, 4.8274170262e-04
1.2810648000e+04, 1.8126662177e-04, 2.9569297324e-04, 4.7800712009e-04
1.2820152000e+04, 1.8026080025e-04, 2.9193602132e-04, 4.6493064937e-04
1.2829656000e+04, 1.7838259481e-04, 2.8683165536e-04, 4.5143878365e-04
1.2839160000e+04, 1.7466706965e-04, 2.8055767192e-04, 4.3867394162e-04
1.2848664000e+04, 1.6923709046e-04, 2.7330377317e-04, 4.2286312913e-04
1.2858168000e+04, 1.6398032302e-04, 2.6526181077e-04, 4.0563837706e-04
1.2867672000e+04, 1.5459866734e-04, 2.5661816323e-04, 3.9068217618e-04
1.2877176000e+04, 1.4457720833e-04, 2.4754786737e-04, 3.7646229984e-04
1.2886680000e+04, 1.3251802050e-04, 2.3821028834e-04, 3.6147914847e-04
1.2896184000e+04, 1.1995471458e-04, 2.2874627970e-04, 3.4670864040e-04
1.2905688000e+04, 1.0986538580e-04, 2.1927681349e-04, 3.3003000364e-04
1.2915192000e+04, 1.0079697919e-04, 2.0990295259e-04, 3.1668041284e-04
1.2924696000e+04, 9.4433927263e-05, 2.0070688399e-04, 3.0326224890e-04
1.2934200000e+04, 8.9583863318e-05, 1.9175363242e-04, 2.8970674971e-04
1.2943704000e+04, 8.5482486235e-05, 1.8309307803e-04, 2.7773070807e-04
1.2953208000e+04, 8.1852891967e-05, 1.7476199702e-04, 2.6556065018e-04
1.2962712000e+04, 7.8745198942e-05, 1.6678596985e-04, 2.5517382408e-04
1.2972216000e+04, 7.6183822134e-05, 1.5918110484e-04, 2.4552159887e-04
1.2981720000e+04, 7.3751663706e-05, 1.5195558015e-04, 2.3576192487e-04
1.2991224000e+04, 7.1839754995e-05, 1.4511102244e-04, 2.2668564405e-04
1.3000728000e+04, 6.9090879982e-05, 1.3864373870e-04, 2.2002934074e-04
1.3010232000e+04, 6.6896375576e-05, 1.3254581273e-04, 2.1305027102e-04
1.3019736000e+04, 6.4855309212e-05, 1.2680607340e-04, 2.0691461810e-04
1.3029240000e+04, 6.2894477011e-05, 1.2141093596e-04, 2.0083833632e-04
1.3038744000e+04, 6.0991799676e-05, 1.1634511110e-04, 1.9453662873e-04
1.3048248000e+04, 5.9293109756e-05, 1.1159217577e-04, 1.8810242817e-04
1.3057752000e+04, 5.7544263765e-05, 1.0713501274e-04, 1.8203000510e-04
1.3067256000e+04, 5.6380693193e-05, 1.0295615183e-04, 1.7656125305e-04
1.3076760000e+04, 5.4953892017e-05, 9.9038067857e-05, 1.7093488462e-04
1.3086264000e+04, 5.3508807233e-05, 9.5363485611e-05, 1.6563512876e-04
1.3095768000e+04, 5.1797541766e-05, 9.1915700636e-05, 1.6086377734e-04
1.3105272000e+04, 5.0271500207e-05, 8.8678869195e-05, 1.5573981168e-04
1.3114776000e+04, 4.8738679618e-05, 8.5638194935e-05, 1.5087027024e-04
1.3124280000e+04, 4.7309071445e-05, 8.2779969376e-05, 1.4657051063e-04
1.3133784000e+04, 4.6159712021e-05, 8.0091488430e-05, 1.4222751936e-04
1.3143288000e+04, 4.4840834112e-05, 7.7560917479e-05, 1.3818644300e-04
1.3152792000e+04, 4.3564490433e-05, 7.5177177980e-05, 1.3388164525e-04
1.3162296000e+04, 4.2215854945e-05, 7.2929888221e-05, 1.2982747039e-04
1.3171800000e+04, 4.0476980759e-05, 7.0809347314e-05, 1.2501101406e-04
1.3181304000e+04, 3.9303737930e-05, 6.8806533446e-05, 1.2083156909e-04
1.3190808000e+04, 3.7817595825e-05, 6.6913095267e-05, 1.1677935300e-04
1.3200312000e+04, 3.6546363224e-05, 6.5121331316e-05, 1.1297602385e-04
1.3209816000e+04, 3.5303109781e-05, 6.3424161901e-05, 1.0956352224e-04
1.3219320000e+04, 3.4165110060e-05, 6.1815098045e-05, 1.0600510809e-04
1.3228824000e+04, 3.3104942093e-05, 6.0288208361e-05, 1.0233403154e-04
1.3238328000e+04, 3.1913264430e-05, 5.8838082045e-05, 9.8811691393e-05
1.3247832000e+04, 3.0687568114e-05, 5.7459786221e-05, 9.4797067876e-05
1.3257336000e+04, 2.9679472122e-05, 5.6148817569e-05, 9.1861693245e-05
1.3266840000e+04, 2.8989979206e-05, 5.4901050031e-05, 8.9052355998e-05
1.3276344000e+04, 2.7924786315e-05, 5.3712681592e-05, 8.5960428666e-05
1.3285848000e+04, 2.7228533462e-05, 5.2580183493e-05, 8.2966383803e-05
1.3295352000e+04, 2.6305836967e-05, 5.1500254796e-05, 8.0580448655e-05
1.3304856000e+04, 2.5162913688e-05, 5.0469784280e-05, 7.8399328851e-05
1.3314360000e+04, 2.4214569570e-05, 4.9485820396e-05, 7.6551891204e-05
1.3323864000e+04, 2.3589510422e-05, 4.8545548859e-05, 7.4554414982e-05
1.3333368000e+04, 2.3048138402e-05, 4.7646276794e-05, 7.2767088144e-05
1.3342872000e+04, 2.2345730196e-05, 4.6785422307e-05, 7.1267120735e-05
1.3352376000e+04, 2.1485406710e-05, 4.5960508873e-05, 6.9963746487e-05
1.3361880000e+04, 2.0736306239e-05, 4.5169164541e-05, 6.8705222030e-05
1.3371384000e+04, 2.0071969211e-05, 4.4409126227e-05, 6.7268971089e-05
1.3380888000e+04, 1.9148225574e-05, 4.3678248902e-05, 6.6434328755e-05
1.3390392000e+04, 1.8550249577e-05, 4.2974518508e-05, 6.5266275619e-05
1.3399896000e+04, 1.7869291786e-05, 4.2296066286e-05, 6.4224896417e-05
1.3409400000e+04, 1.7176929943e-05, 4.1641181529e-05, 6.2950275175e-05
1.3418904000e+04, 1.6413429196e-05, 4.1008319878e-05, 6.2163342950e-05
1.3428408000e+04, 1.5831321431e-05, 4.0396105176e-05, 6.1358271489e-05
1.3437912000e+04, 1.5012997769e-05, 3.9803324306e-05, 6.0872212200e-05
1.3447416000e+04, 1.4434378224e-05, 3.9228915899e-05, 6.0112600636e-05
1.3456920000e+04, 1.3820883042e-05, 3.8671954876e-05, 5.9327284895e-05
1.3466424000e+04, 1.3270136516e-05, 3.8131635215e-05, 5.8747807559e-05
1.3475928000e+04, 1.2783970814e-05, 3.7607252974e-05, 5.8148289797e-05
1.3485432000e+04, 1.2195001926e-05, 3.7098190548e-05, 5.7511350115e-05
1.3494936000e+04, 1.1544604588e-05, 3.6603901929e-05, 5.6837300885e-05
1.3504440000e+04, 1.1232512707e-05, 3.6123897796e-05, 5.6083630843e-05
1.3513944000e+04, 1.0835253490e-05, 3.5657729136e-05, 5.5493221680e-05
1.3523448000e+04, 1.0405869563e-05, 3.5204968839e-05, 5.4952711518e-05
1.3532952000e+04, 9.8057400790e-06, 3.4765192040e-05, 5.4375900240e-05
1.3542456000e+04, 9.3837158810e-06, 3.4337957315e-05, 5.3815449222e-05
1.3551960000e+04, 9.0996476709e-06, 3.3922791742e-05, 5.3212946191e-05
1.3561464000e+04, 8.6390585355e-06, 3.3519182925e-05, 5.2698835403e-05
1.3570968000e+04, 8.3029451321e-06, 3.3126580287e-05, 5.2138475176e-05
1.3580472000e+04, 7.7648939518e-06, 3.2744406397e-05, 5.1603877011e-05
1.3589976000e+04, 7.3309331693e-06, 3.2372077089e-05, 5.1058304501e-05
1.3599480000e+04, 7.0113553718e-06, 3.2009027180e-05, 5.0489112659e-05
1.3608984000e+04, 6.6956959615e-06, 3.1654737194e-05, 4.9895575813e-05
1.3618488000e+04, 6.6078023581e-06, 3.1308756173e-05, 4.9318176341e-05
1.3627992000e+04, 6.2625334413e-06, 3.0970716398e-05, 4.8852226469e-05
1.3637496000e+04, 6.1965065791e-06, 3.0640337529e-05, 4.8368669532e-05
1.3647000000e+04, 6.0709294779e-06, 3.0317419759e-05, 4.7858064406e-05
1.3656504000e+04, 5.8322513074e-06, 3.0001827578e-05, 4.7304577322e-05
1.3666008000e+04, 5.6589332737e-06, 2.9693467318e-05, 4.6870133160e-05
1.3675512000e+04, 5.4872508063e-06, 2.9392262497e-05, 4.6463606269e-05
1.3685016000e+04, 5.3625233508e-06, 2.9098131025e-05, 4.5985493829e-05
1.3694520000e+04, 5.1672675853e-06, 2.8810967560e-05, 4.5543372187e-05
1.3704024000e+04, 5.1119601841e-06, 2.8530632976e-05, 4.5179821537e-05
1.3713528000e+04, 4.9542769508e-06, 2.8256951285e-05, 4.4736142918e-05
1.3723032000e+04, 4.7590867913e-06, 2.7989712967e-05, 4.4231198394e-05
1.3732536000e+04, 4.8024790289e-06, 2.7728682797e-05, 4.3775023936e-05
1.3742040000e+04, 4.7987939018e-06, 2.7473610067e-05, 4.3321581590e-05
1.3751544000e+04, 4.7856079236e-06, 2.7224239447e-05, 4.2968064582e-05
1.3761048000e+04, 4.8185570782e-06, 2.6980321400e-05, 4.2572282642e-05
1.3770552000e+04, 4.8415062656e-06, 2.6741621654e-05, 4.2038505257e-05
1.3780056000e+04, 5.0033188405e-06, 2.6507929578e-05, 4.1649268287e-05
1.3789560000e+04, 5.0753482541e-06, 2.6279065142e-05, 4.1363120831e-05
1.3799064000e+04, 5.2141100557e-06, 2.6054883621e-05, 4.1116364173e-05
1.3808568000e+04, 5.3728731353e-06, 2.5835276436e-05, 4.0886525085e-05
1.3818072000e+04, 5.4429085398e-06, 2.5620166128e-05, 4.0538492275e-05
1.3827576000e+04, 5.4788518165e-06, 2.5409493952e-05, 4.0150685706e-05
1.3837080000e+04, 5.6265693632e-06, 2.5203200519e-05, 3.9835534757e-05
1.3846584000e+04, 5.9274744164e-06, 2.5001203131e-05, 3.9496642830e-05
1.3856088000e+04, 6.1161637086e-06, 2.4803376846e-05, 3.9205956090e-05
1.3865592000e+04, 6.4075053315e-06, 2.4609547995e-05, 3.9055770930e-05
1.3875096000e+04, 6.6510275848e-06, 2.4419506905e-05, 3.8787301863e-05
1.3884600000e+04, 6.9263897630e-06, 2.4233040380e-05, 3.8574571408e-05
1.3894104000e+04, 7.0929516306e-06, 2.4049975816e-05, 3.8352114049e-05
1.3903608000e+04, 7.2785324543e-06, 2.3870221447e-05, 3.8208733950e-05
1.3913112000e+04, 7.4238351096e-06, 2.3693785214e-05, 3.8139992611e-05
1.3922616000e+04, 7.4983960077e-06, 2.3520760115e-05, 3.8188235347e-05
1.3932120000e+04, 7.7448303026e-06, 2.3351275163e-05, 3.8028956568e-05
1.3941624000e+04, 7.8709701881e-06, 2.3185423573e-05, 3.8006185130e-05
1.3951128000e+04, 8.0859322985e-06, 2.3023188280e-05, 3.8243239028e-05
1.3960632000e+04, 8.3952270235e-06, 2.2864386049e-05, 3.8158863483e-05
1.3970136000e+04, 8.5273161541e-06, 2.2708645324e-05, 3.8030846308e-05
1.3979640000e+04, 8.6221409167e-06, 2.2555422568e-05, 3.8061317783e-05
1.3989144000e+04, 8.6035630860e-06, 2.2404051135e-05, 3.8050481140e-05
1.3998648000e+04, 8.7760177967e-06, 2.2253809007e-05, 3.8369057350e-05
1.4008152000e+04, 8.9446232714e-06, 2.2103988553e-05, 3.8632085141e-05
1.4017656000e+04, 8.9767061335e-06, 2.1953952885e-05, 3.9185598630e-05
1.4027160000e+04, 9.1477127683e-06, 2.1803168373e-05, 3.9310067791e-05
1.4036664000e+04, 9.2130468430e-06, 2.1651209772e-05, 3.9229816967e-05
1.4046168000e+04, 9.2609505754e-06, 2.1497741475e-05, 3.9495736867e-05
1.4055672000e+04, 9.3273700768e-06, 2.1342483940e-05, 3.9585944936e-05
1.4065176000e+04, 9.2433465166e-06, 2.1185177270e-05, 3.9960319697e-05
1.4074680000e+04, 9.0892565603e-06, 2.1025553750e-05, 3.9921610234e-05
1.4084184000e+04, 9.1113999812e-06, 2.0863328127e-05, 4.0209984820e-05
1.4093688000e+04, 9.0562193773e-06, 2.0698209382e-05, 4.0797321841e-05
1.4103192000e+04, 8.9754120309e-06, 2.0529931637e-05, 4.1021172205e-05
1.4112696000e+04, 8.8841579436e-06, 2.0358296299e-05, 4.0923907613e-05
1.4122200000e+04, 8.9290586657e-06, 2.0183213863e-05, 4.1012672405e-05
1.4131704000e+04, 8.8395292073e-06, 2.0004733404e-05, 4.0718426645e-05
1.4141208000e+04, 8.7482485148e-06, 1.9823050805e-05, 4.0942687678e-05
1.4150712000e+04, 8.6110571610e-06, 1.9638492265e-05, 4.0935494850e-05
1.4160216000e+04, 8.4378424742e-06, 1.9451475472e-05, 4.1101201736e-05
1.4169720000e+04, 8.4313467108e-06, 1.9262455079e-05, 4.1247717206e-05
1.4179224000e+04, 8.3449495470e-06, 1.9071860841e-05, 4.0956456309e-05
1.4188728000e+04, 8.2874742688e-06, 1.8880036718e-05, 4.0653079824e-05
1.4198232000e+04, 8.1434490433e-06, 1.8687188828e-05, 4.0287294893e-05
1.4207736000e+04, 8.0135026682e-06, 1.8493350342e-05, 4.0454695737e-05
1.4217240000e+04, 7.8964308444e-06, 1.8298371580e-05, 4.0466531575e-05
1.4226744000e+04, 7.7483464365e-06, 1.8101941852e-05, 4.0536925043e-05
1.4236248000e+04, 7.5819907191e-06, 1.7903644357e-05, 4.0258664238e-05
1.4245752000e+04, 7.3941775704e-06, 1.7703037181e-05, 3.9696286314e-05
1.4255256000e+04, 7.2491551088e-06, 1.7499745009e-05, 3.8943780928e-05
1.4264760000e+04, 7.1168690865e-06, 1.7293541654e-05, 3.8662348808e-05
1.4274264000e+04, 6.9248906887e-06, 1.7084405410e-05, 3.8605632344e-05
1.4283768000e+04, 6.7701843434e-06, 1.6872536274e-05, 3.8532927663e-05
1.4293272000e+04, 6.5820492370e-06, 1.6658331799e-05, 3.8030541509e-05
1.4302776000e+04, 6.4421093898e-06, 1.6442322349e-05, 3.7799940890e-05
1.4312280000e+04, 6.2887385671e-06, 1.6225067428e-05, 3.7293842848e-05
1.4321784000e+04, 6.1530478057e-06, 1.6007018987e-05, 3.6931827844e-05
1.4331288000e+04, 6.0326838453e-06, 1.5788372540e-05, 3.6294066121e-05
1.4340792000e+04, 5.8729326186e-06, 1.5568950592e-05, 3.5999981675e-05
1.4350296000e+04, 5.7515889807e-06, 1.5348178846e-05, 3.5597961072e-05
1.4359800000e+04, 5.5676237698e-06, 1.5125201807e-05, 3.5144531053e-05
1.4369304000e+04, 5.5194985193e-06, 1.4899132911e-05, 3.4882921214e-05
1.4378808000e+04, 5.3672861522e-06, 1.4669366347e-05, 3.4715729339e-05
1.4388312000e+04, 5.2302754879e-06, 1.4435834562e-05, 3.4229322530e-05
1.4397816000e+04, 5.1295851866e-06, 1.4199109161e-05, 3.3766350082e-05
1.4407320000e+04, 5.0420913707e-06, 1.3960310034e-05, 3.3126898750e-05
