calendar_age, ci_lower, mean, ci_upper
4.4095600000e+03, 9.9964560268e-10, 1.7029626605e-06, 7.8474592609e-06
4.4132800000e+03, 9.3986907263e-10, 1.6204833286e-06, 7.5463652173e-06
4.4170000000e+03, 8.7905812509e-10, 1.5420524829e-06, 7.2646766629e-06
4.4207200000e+03, 7.7594041668e-10, 1.4675475369e-06, 6.9572305143e-06
4.4244400000e+03, 6.8126935237e-10, 1.3968314769e-06, 6.7755450291e-06
4.4281600000e+03, 5.9669695773e-10, 1.3297562282e-06, 6.5368746633e-06
4.4318800000e+03, 5.5891457938e-10, 1.2661665636e-06, 6.3166984973e-06
4.4356000000e+03, 5.2104731966e-10, 1.2059039207e-06, 6.0780627090e-06
4.4393200000e+03, 4.8590989418e-10, 1.1488097152e-06, 5.8369571434e-06
4.4430400000e+03, 4.3802680337e-10, 1.0947279359e-06, 5.5734010096e-06
4.4467600000e+03, 3.8771445372e-10, 1.0435069696e-06, 5.4557895241e-06
4.4504800000e+03, 3.5388068899e-10, 9.9500070838e-07, 5.3158864650e-06
4.4542000000e+03, 3.2000507159e-10, 9.4906906179e-07, 5.1630253492e-06
4.4579200000e+03, 3.0299860202e-10, 9.0557802197e-07, 4.9864088033e-06
4.4616400000e+03, 2.7693470403e-10, 8.6439943210e-07, 4.8470452000e-06
4.4653600000e+03, 2.5164064726e-10, 8.2541059173e-07, 4.6801738774e-06
4.4690800000e+03, 2.3034458872e-10, 7.8849380559e-07, 4.5454217187e-06
4.4728000000e+03, 1.9895109686e-10, 7.5353595460e-07, 4.3896009201e-06
4.4765200000e+03, 1.8694881969e-10, 7.2042814195e-07, 4.2499642085e-06
4.4802400000e+03, 1.7507899239e-10, 6.8906544561e-07, 4.1109916713e-06
4.4839600000e+03, 1.6218867206e-10, 6.5934679192e-07, 3.9195016102e-06
4.4876800000e+03, 1.5206357887e-10, 6.3117495033e-07, 3.8306805926e-06
4.4914000000e+03, 1.3905456776e-10, 6.0445663811e-07, 3.7200698855e-06
4.4951200000e+03, 1.2578844768e-10, 5.7910271295e-07, 3.6226062298e-06
4.4988400000e+03, 1.1747300710e-10, 5.5502842319e-07, 3.5074016606e-06
4.5025600000e+03, 1.1192153223e-10, 5.3215367908e-07, 3.4405576792e-06
4.5062800000e+03, 1.0313271250e-10, 5.1040330614e-07, 3.3690155459e-06
4.5100000000e+03, 1.0008980401e-10, 4.8970724280e-07, 3.2389162050e-06
